t,x0,x1
0.044,0.000320225,0.0145105
0.0441,0.000321676,0.0145428
0.0442,0.000323131,0.014575
0.0443,0.000324588,0.0146073
0.0444,0.000326049,0.0146395
0.0445,0.000327513,0.0146718
0.0446,0.00032898,0.014704
0.0447,0.00033045,0.0147362
0.0448,0.000331924,0.0147685
0.0449,0.000333401,0.0148007
0.045,0.000334881,0.0148329
0.0451,0.000336364,0.0148651
0.0452,0.000337851,0.0148974
0.0453,0.00033934,0.0149296
0.0454,0.000340833,0.0149618
0.0455,0.00034233,0.014994
0.0456,0.000343829,0.0150262
0.0457,0.000345332,0.0150583
0.0458,0.000346837,0.0150905
0.0459,0.000348346,0.0151227
0.046,0.000349859,0.0151549
0.0461,0.000351374,0.015187
0.0462,0.000352893,0.0152192
0.0463,0.000354415,0.0152514
0.0464,0.00035594,0.0152835
0.0465,0.000357468,0.0153157
0.0466,0.000359,0.0153478
0.0467,0.000360535,0.0153799
0.0468,0.000362073,0.0154121
0.0469,0.000363614,0.0154442
0.047,0.000365158,0.0154763
0.0471,0.000366706,0.0155084
0.0472,0.000368257,0.0155405
0.0473,0.000369811,0.0155727
0.0474,0.000371368,0.0156048
0.0475,0.000372929,0.0156368
0.0476,0.000374492,0.0156689
0.0477,0.000376059,0.015701
0.0478,0.000377629,0.0157331
0.0479,0.000379203,0.0157652
0.048,0.000380779,0.0157972
0.0481,0.000382359,0.0158293
0.0482,0.000383942,0.0158614
0.0483,0.000385528,0.0158934
0.0484,0.000387117,0.0159255
0.0485,0.00038871,0.0159575
0.0486,0.000390306,0.0159896
0.0487,0.000391904,0.0160216
0.0488,0.000393507,0.0160536
0.0489,0.000395112,0.0160856
0.049,0.000396721,0.0161176
0.0491,0.000398332,0.0161497
0.0492,0.000399947,0.0161817
0.0493,0.000401565,0.0162137
0.0494,0.000403187,0.0162457
0.0495,0.000404811,0.0162777
0.0496,0.000406439,0.0163096
0.0497,0.00040807,0.0163416
0.0498,0.000409704,0.0163736
0.0499,0.000411342,0.0164056
0.05,0.000412982,0.0164375
0.0501,0.000414626,0.0164695
0.0502,0.000416273,0.0165014
0.0503,0.000417923,0.0165334
0.0504,0.000419576,0.0165653
0.0505,0.000421233,0.0165972
0.0506,0.000422893,0.0166292
0.0507,0.000424556,0.0166611
0.0508,0.000426222,0.016693
0.0509,0.000427891,0.0167249
0.051,0.000429563,0.0167568
0.0511,0.000431239,0.0167887
0.0512,0.000432918,0.0168206
0.0513,0.0004346,0.0168525
0.0514,0.000436285,0.0168844
0.0515,0.000437974,0.0169163
0.0516,0.000439665,0.0169482
0.0517,0.00044136,0.01698
0.0518,0.000443058,0.0170119
0.0519,0.000444759,0.0170437
0.052,0.000446464,0.0170756
0.0521,0.000448171,0.0171074
0.0522,0.000449882,0.0171393
0.0523,0.000451596,0.0171711
0.0524,0.000453313,0.0172029
0.0525,0.000455033,0.0172348
0.0526,0.000456757,0.0172666
0.0527,0.000458484,0.0172984
0.0528,0.000460213,0.0173302
0.0529,0.000461946,0.017362
0.053,0.000463683,0.0173938
0.0531,0.000465422,0.0174256
0.0532,0.000467165,0.0174574
0.0533,0.00046891,0.0174891
0.0534,0.000470659,0.0175209
0.0535,0.000472411,0.0175527
0.0536,0.000474167,0.0175844
0.0537,0.000475925,0.0176162
0.0538,0.000477687,0.0176479
0.0539,0.000479451,0.0176797
0.054,0.000481219,0.0177114
0.0541,0.000482991,0.0177431
0.0542,0.000484765,0.0177749
0.0543,0.000486542,0.0178066
0.0544,0.000488323,0.0178383
0.0545,0.000490107,0.01787
0.0546,0.000491894,0.0179017
0.0547,0.000493684,0.0179334
0.0548,0.000495477,0.0179651
0.0549,0.000497274,0.0179968
0.055,0.000499073,0.0180284
0.0551,0.000500876,0.0180601
0.0552,0.000502682,0.0180918
0.0553,0.000504492,0.0181234
0.0554,0.000506304,0.0181551
0.0555,0.000508119,0.0181867
0.0556,0.000509938,0.0182184
0.0557,0.00051176,0.01825
